0	0	0	0.0058319569
-2.048	0.688	2.044	0.1122820377
-0.74	0.772	2.044	0.213737011
-0.52	0.308	2.044	0.3150811195
-0.848	0.88	2.044	0.4164469242
-1.22	0.972	2.044	0.5178449154
-0.872	0.632	2.044	0.6192729473
-0.568	0.684	2.044	0.7207100391
-1.044	0.916	2.044	0.8221719265
-1.04	0.808	2.044	0.9235999584
-0.48	0.252	2.044	1.0249900818
-0.424	0.028	2.044	1.1263771057
-2.048	1.552	1.604	1.2277700901
-0.656	0.204	2.044	1.3291609287
-0.684	0.888	1.424	1.4304850101
-0.872	1.004	1.988	1.531785965
-1.004	0.944	2.044	1.6331059933
-0.776	0.616	2.044	1.7343089581
-1	0.476	2.044	1.8355100155
-0.94	1.096	2.044	1.9368469715
-1.28	0.82	2.044	2.0382359028
-0.62	0.404	2.044	2.1396460533
-0.58	0.56	2.044	2.2410809994
-1	0.96	2.044	2.3424530029
-0.704	0.796	2.044	2.4438838959
-1.532	0	2.044	2.5452821255
-0.872	0.752	2.044	2.6467189789
-1.228	1.228	1.74	2.7481720448
-0.724	0.344	2.044	2.8495550156
-0.608	0.748	2.044	2.9509079456
-0.864	0.58	2.044	3.0522611141
-0.912	0.648	2.044	3.153660059
-0.9	0.752	2.044	3.2552289963
-0.824	0.584	2.044	3.3566761017
-1.032	0.672	2.044	3.458147049
-1.008	1.008	2.044	3.5596499443
-0.94	-0.176	2.044	3.6611809731
-0.844	1.076	2.044	3.7627570629
-0.808	0.976	2.044	3.8643500805
-1.092	0.736	2.044	3.965996027
-0.532	0.344	2.044	4.0674629211
-1.252	0.556	2.044	4.1688730717
-1.652	1.528	1.428	4.2702829838
-0.5	0.276	2.044	4.3717460632
-0.472	0.34	2.044	4.4732289314
-0.94	0.884	2.044	4.5746450424
-1.104	0.468	2.044	4.676003933
-0.68	0.464	2.044	4.7773749828
-1.232	0.536	2.044	4.8787949085
-1.028	1.128	2.044	4.9801900387
-1.196	0.204	2.044	5.081551075
-0.788	1.068	2.044	5.1829171181
-0.656	0.748	2.044	5.2844018936
