0.0,0.0,0.0,0.005823850631713867
-0.676,-0.604,2.044,0.5126998424530029
-0.552,-1.16,2.044,1.014807939529419
-0.776,-1.356,2.044,1.516758918762207
-0.844,-1.184,2.044,2.018657922744751
-0.944,-1.804,2.044,2.520504951477051
-1.264,-0.884,2.044,3.0223388671875
-0.472,-1.58,2.044,3.524195909500122
-0.608,-1.06,2.044,4.026046991348267
-0.416,-1.496,2.044,4.527926921844482
0.612,-1.932,1.616,5.02973198890686
-0.604,-1.308,2.044,5.531489849090576
-0.564,-0.936,2.044,6.033412933349609
-0.632,-1.112,2.044,6.535512924194336
-0.828,-1.36,2.044,7.0374228954315186
-0.648,-1.216,2.044,7.539240837097168
-0.876,-1.928,2.044,8.04105806350708
-1.072,-1.356,2.044,8.542888879776001
-0.32,-1.78,2.044,9.04460883140564
-0.608,-1.428,2.044,9.54621696472168
-0.248,-1.548,2.044,10.047768831253052
0.148,-2.048,1.668,10.549602031707764
-0.552,-1.32,2.044,11.051445007324219
-0.684,-0.684,2.044,11.553269863128662
-0.44,-1.248,2.044,12.055089950561523
-0.872,-0.524,2.044,12.556797981262207
-0.416,-1.064,2.044,13.058477878570557
-0.856,-1.116,2.044,13.560291051864624
-0.824,-1.592,2.044,14.062002897262573
-0.792,-1.82,2.044,14.563652038574219
-0.84,-1.272,2.044,15.065433979034424
-0.784,-1.852,2.044,15.56709098815918
-0.588,-1.34,2.044,16.069047927856445
-0.464,-1.532,2.044,16.571066856384277
-0.716,-1.208,2.044,18.50349497795105
-0.412,-1.096,2.044,19.005348920822144
-0.688,-1.348,2.044,19.507313013076782
-0.92,-1.876,2.044,20.009099006652832
-1.36,-1.564,2.044,20.51086187362671
-0.392,-1.608,2.044,21.012837886810303
-0.528,-1.252,2.044,21.514519929885864
-0.432,-1.556,2.044,22.016265869140625
-0.308,-1.04,2.044,25.078608989715576
-0.204,-0.708,2.044,25.580431938171387
-0.664,-1.316,2.044,26.082190990447998
-0.892,-1.86,2.044,26.58393383026123
-0.708,-1.196,2.044,27.085885047912598
-0.548,-1.26,2.044,28.077471017837524
-0.3,-1.616,2.044,28.57944893836975
-0.144,-1.38,2.044,29.08130693435669
-0.612,-1.336,2.044,29.58303689956665
-0.308,-0.924,2.044,30.08498191833496
-0.56,-1.324,2.044,30.586768865585327
-0.936,-0.484,2.044,31.08848285675049
-0.38,-1.04,2.044,31.590430974960327
-0.4,-0.692,2.044,32.09223389625549
-0.628,-1.276,2.044,32.59397482872009
-0.8,-1.54,2.044,33.09579586982727
-0.676,-1.236,2.044,33.597413063049316
-1.384,-1.812,2.044,34.098973989486694
-0.54,-1.56,2.044,34.60079503059387
-0.384,-1.584,2.044,35.10259294509888
-0.596,-1.236,2.044,35.604251861572266
-0.612,-1.332,2.044,36.106178998947144
-0.72,-0.88,2.044,36.60796785354614
-0.996,-1.36,2.044,37.10967183113098
-0.688,-1.076,2.044,37.61163687705994
-0.792,-1.308,2.044,38.11344504356384
-0.672,-1.564,2.044,38.61527991294861
-0.42,-1.524,2.044,39.117225885391235
-0.432,-1.632,2.044,39.619016885757446
0.832,-1.776,1.724,40.1207389831543
-0.584,-1.368,2.044,40.62267994880676
-0.848,-0.488,2.044,41.12445592880249
-0.28,-1.2,2.044,41.62620997428894
-0.62,-0.644,2.044,42.12816786766052
-0.636,-1.26,2.044,42.6299569606781
-0.692,-1.304,2.044,43.131688833236694
-0.812,-1.464,2.044,43.63367795944214
-0.688,-2.008,2.044,44.13552498817444
